buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
16800.0,336.0,100.0,16.0,11.61106750740131,33600,16800.0,3389.5482983589172
16850.0,337.0,100.0,17.0,11.540469788543785,33700,16850.0,3398.2134585380554
16900.0,338.0,100.0,17.0,11.712587348652868,33800,16900.0,3406.7512834072113
16950.0,339.0,100.0,0.0,11.704196398142544,33900,16950.0,3415.2952284812927
17000.0,340.0,100.0,12.0,11.353440134013939,34000,17000.0,3424.1031329631805
17050.0,341.0,100.0,11.0,2.8972394500534575,34100,17050.0,3458.618749141693
17100.0,342.0,100.0,16.0,11.520903691978745,34200,17100.0,3467.2986249923706
17150.0,343.0,100.0,14.0,11.211791618961866,34300,17150.0,3476.2178072929382
17200.0,344.0,100.0,19.0,11.497636206343433,34400,17200.0,3484.9152488708496
17250.0,345.0,100.0,10.0,11.53026826548429,34500,17250.0,3493.5880749225616
17300.0,346.0,100.0,12.0,11.21772316730024,34600,17300.0,3502.502541065216
17350.0,347.0,100.0,15.0,11.541175704663733,34700,17350.0,3511.1671710014343
17400.0,348.0,100.0,9.0,11.083335782025136,34800,17400.0,3520.1897265911102
17450.0,349.0,100.0,14.0,11.087934349382241,34900,17450.0,3529.208540201187
17500.0,350.0,100.0,17.0,11.517105891316826,35000,17500.0,3537.8912782669067
17550.0,351.0,100.0,12.0,11.688179411529724,35100,17550.0,3546.4469318389893
17600.0,352.0,100.0,15.0,11.43854161692439,35200,17600.0,3555.189325094223
17650.0,353.0,100.0,12.0,11.481755187302198,35300,17650.0,3563.898777961731
17700.0,354.0,100.0,17.0,11.41889745549648,35400,17700.0,3572.6561920642853
17750.0,355.0,100.0,12.0,11.082996644108915,35500,17750.0,3581.679023742676
17800.0,356.0,100.0,12.0,11.496525307845532,35600,17800.0,3590.37730550766
17850.0,357.0,100.0,13.0,11.563858849649273,35700,17850.0,3599.0249392986298
17900.0,358.0,100.0,17.0,11.368703847295492,35800,17900.0,3607.8210179805756
17950.0,359.0,100.0,16.0,11.365043589261761,35900,17950.0,3616.6199300289154
18000.0,360.0,100.0,13.0,11.331591337758692,36000,18000.0,3625.444817304611
18050.0,361.0,100.0,14.0,2.930719712118814,36100,18050.0,3659.566129922867
18100.0,362.0,100.0,20.0,11.235070680455213,36200,18100.0,3668.4668321609497
18150.0,363.0,100.0,0.0,10.873908795880181,36300,18150.0,3677.663158416748
18200.0,364.0,100.0,14.0,10.91554796698601,36400,18200.0,3686.8244037628174
18250.0,365.0,100.0,5.0,11.022865663765469,36500,18250.0,3695.896456003189
18300.0,366.0,100.0,14.0,11.303000567453582,36600,18300.0,3704.7436652183533
18350.0,367.0,100.0,11.0,11.388771105442059,36700,18350.0,3713.5242450237274
18400.0,368.0,100.0,19.0,11.40899094979521,36800,18400.0,3722.2892632484436
18450.0,369.0,100.0,12.0,11.257488109301267,36900,18450.0,3731.172240972519
18500.0,370.0,100.0,17.0,11.36706226180935,37000,18500.0,3739.9695904254913
18550.0,371.0,100.0,12.0,11.287948197832332,37100,18550.0,3748.828597307205
18600.0,372.0,100.0,0.0,11.67835312964001,37200,18600.0,3757.3914499282837
18650.0,373.0,100.0,14.0,11.278441278577073,37300,18650.0,3766.2579247951508
18700.0,374.0,100.0,12.0,11.52404220691888,37400,18700.0,3774.935436487198
18750.0,375.0,100.0,13.0,11.237056085402724,37500,18750.0,3783.834565639496
18800.0,376.0,100.0,19.0,10.899027697374907,37600,18800.0,3793.0096974372864
18850.0,377.0,100.0,13.0,11.19163876008512,37700,18850.0,3801.9449405670166
18900.0,378.0,100.0,14.0,11.630378531954978,37800,18900.0,3810.543114423752
18950.0,379.0,100.0,13.0,10.910094203682107,37900,18950.0,3819.70893907547
19000.0,380.0,100.0,0.0,11.599004947195029,38000,19000.0,3828.3303697109222
19050.0,381.0,100.0,21.0,2.893683454416309,38100,19050.0,3862.8884012699127
19100.0,382.0,100.0,0.0,11.485299170632011,38200,19100.0,3871.595184803009
19150.0,383.0,100.0,14.0,11.149755834323553,38300,19150.0,3880.563992500305
19200.0,384.0,100.0,15.0,11.517283625037605,38400,19200.0,3889.246597290039
19250.0,385.0,100.0,11.0,11.573919353951684,38500,19250.0,3897.88671374321
19300.0,386.0,100.0,16.0,11.738415962125893,38600,19300.0,3906.405752182007
19350.0,387.0,100.0,16.0,11.287514709507098,38700,19350.0,3915.2650995254517
19400.0,388.0,100.0,14.0,11.033432560387881,38800,19400.0,3924.3284633159637
19450.0,389.0,100.0,16.0,11.284463917985919,38900,19450.0,3933.1902055740356
19500.0,390.0,100.0,11.0,11.148346358109327,39000,19500.0,3942.1601469516754
19550.0,391.0,100.0,16.0,11.023044693288009,39100,19550.0,3951.232052087784
19600.0,392.0,100.0,0.0,11.61487157400315,39200,19600.0,3959.8417053222656
19650.0,393.0,100.0,0.0,10.926612198040052,39300,19650.0,3968.9936740398407
19700.0,394.0,100.0,0.0,11.203510969656632,39400,19700.0,3977.919448375702
19750.0,395.0,100.0,13.0,11.500828279304105,39500,19750.0,3986.6144762039185
19800.0,396.0,100.0,12.0,11.275300515787448,39600,19800.0,3995.4834203720093
19850.0,397.0,100.0,9.0,11.225780274355957,39700,19850.0,4004.3914878368378
19900.0,398.0,100.0,8.0,11.465387658784724,39800,19900.0,4013.1133918762207
19950.0,399.0,100.0,12.0,11.61081808423539,39900,19950.0,4021.7260508537292
20000.0,400.0,100.0,13.0,11.719866318262959,40000,20000.0,4030.2585728168488
20050.0,401.0,100.0,17.0,2.864834533543015,40100,20050.0,4065.1646044254303
20100.0,402.0,100.0,14.0,10.690294464151636,40200,20100.0,4074.5188851356506
20150.0,403.0,100.0,11.0,10.961410113256036,40300,20150.0,4083.641800403595
20200.0,404.0,100.0,16.0,10.898418253678184,40400,20200.0,4092.8174452781677
20250.0,405.0,100.0,0.0,11.454141517650047,40500,20250.0,4101.547913074493
20300.0,406.0,100.0,12.0,11.105861025651222,40600,20300.0,4110.5521693229675
20350.0,407.0,100.0,19.0,11.684346061123032,40700,20350.0,4119.110629796982
20400.0,408.0,100.0,16.0,11.381709382792982,40800,20400.0,4127.896657466888
20450.0,409.0,100.0,0.0,10.974204847756111,40900,20450.0,4137.0089366436005
20500.0,410.0,100.0,13.0,10.845557576660562,41000,20500.0,4146.229303121567
20550.0,411.0,100.0,12.0,10.666197666021613,41100,20550.0,4155.604716539383
20600.0,412.0,100.0,12.0,11.152030240284638,41200,20600.0,4164.571695327759
20650.0,413.0,100.0,10.0,11.200441405335077,41300,20650.0,4173.499915838242
20700.0,414.0,100.0,14.0,11.144900628915844,41400,20700.0,4182.472630739212
20750.0,415.0,100.0,12.0,11.474839216844543,41500,20750.0,4191.187350988388
20800.0,416.0,100.0,12.0,11.56778645240656,41600,20800.0,4199.832048177719
20850.0,417.0,100.0,17.0,11.301560914285517,41700,20850.0,4208.680384874344
20900.0,418.0,100.0,18.0,11.587286248158918,41800,20900.0,4217.310534477234
20950.0,419.0,100.0,14.0,11.294914395789979,41900,20950.0,4226.164077997208
21000.0,420.0,100.0,18.0,11.165225669884284,42000,21000.0,4235.120458602905
21050.0,421.0,100.0,16.0,2.922868220260388,42100,21050.0,4269.333428859711
21100.0,422.0,100.0,11.0,11.419245026440688,42200,21100.0,4278.090576171875
21150.0,423.0,100.0,14.0,11.512440604339014,42300,21150.0,4286.776832818985
21200.0,424.0,100.0,0.0,11.708243130705801,42400,21200.0,4295.317825317383
21250.0,425.0,100.0,13.0,11.70565944637416,42500,21250.0,4303.860702514648
21300.0,426.0,100.0,14.0,11.405023420886511,42600,21300.0,4312.628769874573
21350.0,427.0,100.0,10.0,11.192780523347585,42700,21350.0,4321.563101530075
21400.0,428.0,100.0,14.0,11.345324008192602,42800,21400.0,4330.377324581146
21450.0,429.0,100.0,12.0,11.547943288014567,42900,21450.0,4339.036858797073
21500.0,430.0,100.0,16.0,11.019258791812975,43000,21500.0,4348.111880779266
21550.0,431.0,100.0,6.0,10.851114025171157,43100,21550.0,4357.327525138855
21600.0,432.0,100.0,14.0,11.54950014720828,43200,21600.0,4365.985909938812
21650.0,433.0,100.0,15.0,11.425112467503508,43300,21650.0,4374.738560676575
21700.0,434.0,100.0,0.0,11.517604951167685,43400,21700.0,4383.420922756195
21750.0,435.0,100.0,14.0,11.53722679638917,43500,21750.0,4392.088517904282
21800.0,436.0,100.0,15.0,10.877800272957497,43600,21800.0,4401.281554222107
21850.0,437.0,100.0,14.0,11.335635988895126,43700,21850.0,4410.1032927036285
21900.0,438.0,100.0,13.0,11.693190032905274,43800,21900.0,4418.655280590057
21950.0,439.0,100.0,16.0,11.486443131781497,43900,21950.0,4427.361196756363
22000.0,440.0,100.0,12.0,11.546964742134001,44000,22000.0,4436.02148270607
22050.0,441.0,100.0,16.0,2.9022976670816223,44100,22050.0,4470.476943492889
22100.0,442.0,100.0,6.0,11.523229795890423,44200,22100.0,4479.155067443848
22150.0,443.0,100.0,16.0,11.67156471391295,44300,22150.0,4487.722900152206
22200.0,444.0,100.0,10.0,11.475047670388072,44400,22200.0,4496.4374623298645
22250.0,445.0,100.0,16.0,11.5237581983028,44500,22250.0,4505.115188360214
22300.0,446.0,100.0,20.0,11.627474190278168,44600,22300.0,4513.715509653091
22350.0,447.0,100.0,10.0,11.271118883815522,44700,22350.0,4522.587744951248
22400.0,448.0,100.0,11.0,10.918093009267004,44800,22400.0,4531.746854543686
22450.0,449.0,100.0,15.0,10.964102408064143,44900,22450.0,4540.867529630661
22500.0,450.0,100.0,14.0,11.595986089032305,45000,22500.0,4549.491204738617
22550.0,451.0,100.0,13.0,11.656960139059622,45100,22550.0,4558.069771528244
22600.0,452.0,100.0,16.0,11.447532452248362,45200,22600.0,4566.805279970169
22650.0,453.0,100.0,13.0,11.076443762218295,45300,22650.0,4575.8334493637085
22700.0,454.0,100.0,15.0,11.014669273335311,45400,22700.0,4584.9122524261475
22750.0,455.0,100.0,0.0,11.567127998175868,45500,22750.0,4593.557442188263
22800.0,456.0,100.0,13.0,11.481378657603841,45600,22800.0,4602.267199277878
22850.0,457.0,100.0,8.0,11.087888623278802,45700,22850.0,4611.286050081253
22900.0,458.0,100.0,19.0,11.217238056693652,45800,22900.0,4620.2009019851685
22950.0,459.0,100.0,15.0,11.239035867798753,45900,22950.0,4629.09846329689
23000.0,460.0,100.0,11.0,11.34048528838205,46000,23000.0,4637.916429281235
23050.0,461.0,100.0,18.0,2.8931103886830054,46100,23050.0,4672.481306314468
23100.0,462.0,100.0,18.0,11.337874696154682,46200,23100.0,4681.3013026714325
23150.0,463.0,100.0,12.0,11.563546733220521,46300,23150.0,4689.949169635773
23200.0,464.0,100.0,16.0,11.57495070791672,46400,23200.0,4698.58851647377
23250.0,465.0,100.0,13.0,11.337434606678595,46500,23250.0,4707.408855438232
23300.0,466.0,100.0,12.0,10.99248440079289,46600,23300.0,4716.5059814453125
23350.0,467.0,100.0,18.0,11.250875205828615,46700,23350.0,4725.394179582596
23400.0,468.0,100.0,0.0,11.218284531938702,46800,23400.0,4734.308200120926
23450.0,469.0,100.0,14.0,11.490567623582042,46900,23450.0,4743.010991573334
23500.0,470.0,100.0,14.0,11.08635262121958,47000,23500.0,4752.031091928482
23550.0,471.0,100.0,14.0,11.275584231327034,47100,23550.0,4760.899812698364
23600.0,472.0,100.0,10.0,11.514933682193515,47200,23600.0,4769.584188938141
23650.0,473.0,100.0,15.0,10.732120933792654,47300,23650.0,4778.902012825012
23700.0,474.0,100.0,12.0,10.870955174867012,47400,23700.0,4788.1008377075195
23750.0,475.0,100.0,19.0,11.528503326669421,47500,23750.0,4796.774992227554
23800.0,476.0,100.0,14.0,11.709784669764314,47600,23800.0,4805.3148601055145
23850.0,477.0,100.0,10.0,11.234909976428757,47700,23850.0,4814.2156891822815
23900.0,478.0,100.0,15.0,11.199554955429189,47800,23900.0,4823.1446170806885
23950.0,479.0,100.0,11.0,11.528812603525713,47900,23950.0,4831.8185386657715
24000.0,480.0,100.0,21.0,11.28151582027809,48000,24000.0,4840.682596921921
24050.0,481.0,100.0,16.0,2.864526101955874,48100,24050.0,4875.592386722565
24100.0,482.0,100.0,16.0,11.321053966095334,48200,24100.0,4884.425488471985
24150.0,483.0,100.0,8.0,11.373794604808266,48300,24150.0,4893.217630147934
24200.0,484.0,100.0,15.0,11.458972230371266,48400,24200.0,4901.944417953491
24250.0,485.0,100.0,15.0,11.31204797902552,48500,24250.0,4910.784551858902
24300.0,486.0,100.0,16.0,11.515040534452432,48600,24300.0,4919.468847513199
24350.0,487.0,100.0,8.0,11.59977033345042,48700,24350.0,4928.089708805084
24400.0,488.0,100.0,14.0,11.109723158560442,48800,24400.0,4937.090835094452
24450.0,489.0,100.0,18.0,11.23727164459402,48900,24450.0,4945.989794015884
24500.0,490.0,100.0,14.0,11.490889034741311,49000,24500.0,4954.692341804504
24550.0,491.0,100.0,10.0,11.277462691350744,49100,24550.0,4963.559585809708
24600.0,492.0,100.0,11.0,11.171877803005167,49200,24600.0,4972.510633945465
24650.0,493.0,100.0,11.0,11.470698400585297,49300,24650.0,4981.228500127792
24700.0,494.0,100.0,19.0,11.13604281707869,49400,24700.0,4990.20835185051
24750.0,495.0,100.0,0.0,11.099335718238512,49500,24750.0,4999.217901468277
24800.0,496.0,100.0,14.0,11.26689192728487,49600,24800.0,5008.093464851379
24850.0,497.0,100.0,11.0,11.35571447229374,49700,24850.0,5016.899604797363
24900.0,498.0,100.0,9.0,11.304521936527474,49800,24900.0,5025.745623588562
24950.0,499.0,100.0,18.0,11.403606649870811,49900,24950.0,5034.514780521393
25000.0,500.0,100.0,15.0,11.595265117827719,50000,25000.0,5043.138991832733
25050.0,501.0,100.0,0.0,2.908282362572262,50100,25050.0,5077.523549795151
25100.0,502.0,100.0,17.0,11.270702738649439,50200,25100.0,5086.396111965179
25150.0,503.0,100.0,15.0,11.17498055776909,50300,25150.0,5095.34467458725
25200.0,504.0,100.0,16.0,11.280015198140594,50400,25200.0,5104.209911823273
25250.0,505.0,100.0,11.0,11.626599754345591,50500,25250.0,5112.810880184174
25300.0,506.0,100.0,15.0,11.353564293857996,50600,25300.0,5121.618687868118
25350.0,507.0,100.0,16.0,10.889080658510574,50700,25350.0,5130.802201271057
25400.0,508.0,100.0,13.0,11.48983452084521,50800,25400.0,5139.505548238754
25450.0,509.0,100.0,13.0,11.29915692955031,50900,25450.0,5148.3557670116425
25500.0,510.0,100.0,10.0,11.554044976576382,51000,25500.0,5157.010745763779
25550.0,511.0,100.0,14.0,11.479526855534166,51100,25550.0,5165.721907615662
25600.0,512.0,100.0,13.0,11.44607074146906,51200,25600.0,5174.458531618118
25650.0,513.0,100.0,15.0,11.368743598768924,51300,25650.0,5183.254579544067
25700.0,514.0,100.0,14.0,11.463608060261956,51400,25700.0,5191.977838277817
25750.0,515.0,100.0,18.0,11.588409634238113,51500,25750.0,5200.607151269913
25800.0,516.0,100.0,15.0,11.451641861852863,51600,25800.0,5209.339524745941
25850.0,517.0,100.0,8.0,11.687505226463553,51700,25850.0,5217.895672082901
25900.0,518.0,100.0,17.0,11.399790964621761,51800,25900.0,5226.667764186859
25950.0,519.0,100.0,12.0,11.344007322818447,51900,25950.0,5235.482992172241
26000.0,520.0,100.0,15.0,11.355138654901278,52000,26000.0,5244.289579153061
26050.0,521.0,100.0,12.0,2.9119056456550156,52100,26050.0,5278.631352424622
26100.0,522.0,100.0,16.0,11.038161189316982,52200,26100.0,5287.69083404541
26150.0,523.0,100.0,18.0,11.041690628303266,52300,26150.0,5296.747419595718
26200.0,524.0,100.0,15.0,11.441836106458977,52400,26200.0,5305.487276315689
26250.0,525.0,100.0,7.0,11.613233696758194,52500,26250.0,5314.098143339157
26300.0,526.0,100.0,16.0,11.675073789942232,52600,26300.0,5322.663401126862
26350.0,527.0,100.0,10.0,11.627062902147948,52700,26350.0,5331.264026641846
26400.0,528.0,100.0,17.0,10.942319243000835,52800,26400.0,5340.402858018875
26450.0,529.0,100.0,15.0,11.514438647012609,52900,26450.0,5349.087607383728
26500.0,530.0,100.0,14.0,11.713097278935292,53000,26500.0,5357.625060558319
26550.0,531.0,100.0,14.0,11.35345826609906,53100,26550.0,5366.432950496674
26600.0,532.0,100.0,15.0,11.25243510103949,53200,26600.0,5375.319917201996
26650.0,533.0,100.0,16.0,11.557325456184365,53300,26650.0,5383.972439050674
26700.0,534.0,100.0,16.0,11.104946556221496,53400,26700.0,5392.97743678093
26750.0,535.0,100.0,9.0,11.25745880079446,53500,26750.0,5401.860437631607
26800.0,536.0,100.0,10.0,11.379172084426687,53600,26800.0,5410.648424863815
26850.0,537.0,100.0,19.0,11.10706182625948,53700,26850.0,5419.651706933975
26900.0,538.0,100.0,10.0,11.379141521463808,53800,26900.0,5428.439717531204
26950.0,539.0,100.0,10.0,11.4676957863237,53900,26950.0,5437.159866333008
27000.0,540.0,100.0,18.0,11.57605700659619,54000,27000.0,5445.798387527466
27050.0,541.0,100.0,8.0,2.90854562940866,54100,27050.0,5480.179833173752
27100.0,542.0,100.0,13.0,11.471047563573208,54200,27100.0,5488.897434234619
27150.0,543.0,100.0,14.0,11.319463380816579,54300,27150.0,5497.7317769527435
27200.0,544.0,100.0,17.0,11.239640329708665,54400,27200.0,5506.6288595199585
27250.0,545.0,100.0,10.0,11.041650805645123,54500,27250.0,5515.685477972031
27300.0,546.0,100.0,17.0,11.28354317391081,54600,27300.0,5524.54794383049
27350.0,547.0,100.0,14.0,11.234717378408803,54700,27350.0,5533.448925495148
27400.0,548.0,100.0,10.0,11.00889151594625,54800,27400.0,5542.532493114471
27450.0,549.0,100.0,19.0,11.39722082310991,54900,27450.0,5551.306563138962
27500.0,550.0,100.0,13.0,11.562159788328021,55000,27500.0,5559.95546746254
27550.0,551.0,100.0,15.0,11.235355986569553,55100,27550.0,5568.855943202972
27600.0,552.0,100.0,0.0,11.421703497946803,55200,27600.0,5577.6112060546875
27650.0,553.0,100.0,18.0,11.367286534565823,55300,27650.0,5586.408381462097
27700.0,554.0,100.0,11.0,11.596668673955946,55400,27700.0,5595.03154873848
27750.0,555.0,100.0,20.0,11.507177335411829,55500,27750.0,5603.721778392792
27800.0,556.0,100.0,14.0,11.417274597917988,55600,27800.0,5612.480437278748
27850.0,557.0,100.0,17.0,11.322529766525248,55700,27850.0,5621.312387466431
27900.0,558.0,100.0,12.0,11.201480859835351,55800,27900.0,5630.23977971077
27950.0,559.0,100.0,13.0,11.05961639887758,55900,27950.0,5639.281685829163
28000.0,560.0,100.0,12.0,11.105052991542424,56000,28000.0,5648.2865970134735
28050.0,561.0,100.0,11.0,2.890846016586781,56100,28050.0,5682.878548145294
28100.0,562.0,100.0,11.0,11.442046171884506,56200,28100.0,5691.618244886398
28150.0,563.0,100.0,14.0,11.577493306021925,56300,28150.0,5700.255694150925
28200.0,564.0,100.0,15.0,11.38301506397841,56400,28200.0,5709.040713787079
28250.0,565.0,100.0,16.0,11.342163679193954,56500,28250.0,5717.8573751449585
28300.0,566.0,100.0,15.0,11.282548829801502,56600,28300.0,5726.720621585846
28350.0,567.0,100.0,17.0,11.286464390247211,56700,28350.0,5735.580793380737
28400.0,568.0,100.0,12.0,11.298056662300862,56800,28400.0,5744.431874752045
28450.0,569.0,100.0,13.0,11.663544748726391,56900,28450.0,5753.005598783493
28500.0,570.0,100.0,15.0,11.498528862464232,57000,28500.0,5761.702364444733
28550.0,571.0,100.0,9.0,11.154524793309855,57100,28550.0,5770.66733789444
28600.0,572.0,100.0,12.0,11.287091581677851,57200,28600.0,5779.527017831802
28650.0,573.0,100.0,10.0,11.191021235811693,57300,28650.0,5788.462754249573
28700.0,574.0,100.0,12.0,11.214325275548541,57400,28700.0,5797.379921197891
28750.0,575.0,100.0,17.0,11.301470167817094,57500,28750.0,5806.228329181671
28800.0,576.0,100.0,11.0,11.409077845018938,57600,28800.0,5814.993280649185
28850.0,577.0,100.0,13.0,11.171311254147156,57700,28850.0,5823.944782733917
28900.0,578.0,100.0,0.0,11.022964447944696,57800,28900.0,5833.016754150391
28950.0,579.0,100.0,11.0,11.41926119304607,57900,28950.0,5841.773889064789
29000.0,580.0,100.0,13.0,11.132436560327488,58000,29000.0,5850.75664973259
29050.0,581.0,100.0,14.0,2.9202043148245576,58100,29050.0,5885.000830888748
29100.0,582.0,100.0,8.0,11.20200798933189,58200,29100.0,5893.927803277969
29150.0,583.0,100.0,8.0,11.200602022104231,58300,29150.0,5902.855896472931
29200.0,584.0,100.0,16.0,11.330154798838551,58400,29200.0,5911.681902170181
29250.0,585.0,100.0,13.0,11.729297479706556,58500,29250.0,5920.207563400269
29300.0,586.0,100.0,12.0,11.393170487633913,58600,29300.0,5928.984752655029
29350.0,587.0,100.0,10.0,11.531708759622568,58700,29350.0,5937.6564955711365
29400.0,588.0,100.0,16.0,10.497115254426475,58800,29400.0,5947.182923078537
29450.0,589.0,100.0,8.0,10.464814673431128,58900,29450.0,5956.738755702972
29500.0,590.0,100.0,16.0,10.82655756710553,59000,29500.0,5965.975303173065
29550.0,591.0,100.0,0.0,11.416196263559799,59100,29550.0,5974.7347893714905
29600.0,592.0,100.0,12.0,11.720867511595943,59200,29600.0,5983.266582489014
29650.0,593.0,100.0,13.0,11.430458847607653,59300,29650.0,5992.015138864517
29700.0,594.0,100.0,14.0,11.484337186696298,59400,29700.0,6000.722651481628
29750.0,595.0,100.0,8.0,11.447299690664197,59500,29750.0,6009.458337306976
29800.0,596.0,100.0,10.0,11.335746585887623,59600,29800.0,6018.279989480972
29850.0,597.0,100.0,15.0,11.611306655138513,59700,29850.0,6026.892286062241
29900.0,598.0,100.0,12.0,11.532626057534449,59800,29900.0,6035.563339471817
29950.0,599.0,100.0,11.0,11.418318942911263,59900,29950.0,6044.321197271347
30000.0,600.0,100.0,14.0,11.251051457141617,60000,30000.0,6053.209256649017
30050.0,601.0,100.0,12.0,2.8825616778817267,60100,30050.0,6087.900623321533
30100.0,602.0,100.0,12.0,11.220659626913088,60200,30100.0,6096.812756061554
30150.0,603.0,100.0,8.0,11.660721399378646,60300,30150.0,6105.388556480408
30200.0,604.0,100.0,13.0,11.398809484176574,60400,30200.0,6114.161403179169
30250.0,605.0,100.0,11.0,11.424596184505024,60500,30250.0,6122.91444849968
30300.0,606.0,100.0,9.0,11.27299161443207,60600,30300.0,6131.785209655762
30350.0,607.0,100.0,14.0,11.612013227101173,60700,30350.0,6140.396981954575
30400.0,608.0,100.0,14.0,11.549793695266544,60800,30400.0,6149.055146932602
30450.0,609.0,100.0,15.0,11.376489960595553,60900,30450.0,6157.845205783844
30500.0,610.0,100.0,12.0,10.88839600733753,61000,30500.0,6167.029295921326
30550.0,611.0,100.0,15.0,11.460439117223242,61100,30550.0,6175.75496673584
30600.0,612.0,100.0,12.0,11.40738424737554,61200,30600.0,6184.521219491959
30650.0,613.0,100.0,13.0,11.41181137539635,61300,30650.0,6193.284071445465
30700.0,614.0,100.0,9.0,11.052123004006486,61400,30700.0,6202.332108259201
30750.0,615.0,100.0,15.0,11.415410171220646,61500,30750.0,6211.092197418213
30800.0,616.0,100.0,17.0,11.29317424484525,61600,30800.0,6219.947105169296
30850.0,617.0,100.0,13.0,10.859841072023206,61700,30850.0,6229.155344247818
30900.0,618.0,100.0,9.0,11.196287309009895,61800,30900.0,6238.086878061295
30950.0,619.0,100.0,14.0,11.353698291191941,61900,30950.0,6246.894582271576
31000.0,620.0,100.0,17.0,11.358604278742044,62000,31000.0,6255.698482275009
31050.0,621.0,100.0,17.0,2.944539290645766,62100,31050.0,6289.659653902054
31100.0,622.0,100.0,15.0,11.656986381046547,62200,31100.0,6298.238201618195
31150.0,623.0,100.0,12.0,11.515325694271098,62300,31150.0,6306.922281742096
31200.0,624.0,100.0,12.0,11.342186375987373,62400,31200.0,6315.738925695419
31250.0,625.0,100.0,16.0,11.309222671325744,62500,31250.0,6324.58126783371
31300.0,626.0,100.0,12.0,11.549678882169045,62600,31300.0,6333.2395186424255
31350.0,627.0,100.0,14.0,11.105956303797859,62700,31350.0,6342.243697166443
31400.0,628.0,100.0,14.0,11.410846139973403,62800,31400.0,6351.007290363312
31450.0,629.0,100.0,17.0,11.205436139454022,62900,31450.0,6359.931531667709
31500.0,630.0,100.0,11.0,11.135195501834506,63000,31500.0,6368.9120671749115
31550.0,631.0,100.0,17.0,11.589084602999973,63100,31550.0,6377.54087805748
31600.0,632.0,100.0,12.0,11.379776894400177,63200,31600.0,6386.3283977508545
31650.0,633.0,100.0,15.0,11.608362995154621,63300,31650.0,6394.942877292633
31700.0,634.0,100.0,11.0,11.226757124465761,63400,31700.0,6403.850170135498
31750.0,635.0,100.0,17.0,11.597032281818095,63500,31750.0,6412.473067045212
31800.0,636.0,100.0,10.0,11.45641758166599,63600,31800.0,6421.201800584793
31850.0,637.0,100.0,11.0,10.976581117650058,63700,31850.0,6430.312106847763
31900.0,638.0,100.0,11.0,11.48134094313502,63800,31900.0,6439.021892309189
31950.0,639.0,100.0,14.0,11.238013219329085,63900,31950.0,6447.920263767242
32000.0,640.0,100.0,2.0,11.206872366181766,64000,32000.0,6456.8433611392975
32050.0,641.0,100.0,14.0,2.8857268397507596,64100,32050.0,6491.4966769218445
32100.0,642.0,100.0,11.0,11.16542599840996,64200,32100.0,6500.45289683342
32150.0,643.0,100.0,15.0,11.212861058901241,64300,32150.0,6509.371228456497
32200.0,644.0,100.0,11.0,11.400274021631661,64400,32200.0,6518.142948627472
32250.0,645.0,100.0,15.0,11.46630979521217,64500,32250.0,6526.864151716232
32300.0,646.0,100.0,15.0,11.296199325277415,64600,32300.0,6535.716687679291
32350.0,647.0,100.0,12.0,11.359537621786934,64700,32350.0,6544.519864320755
32400.0,648.0,100.0,12.0,11.770013873242041,64800,32400.0,6553.016032457352
32450.0,649.0,100.0,13.0,11.085692162756402,64900,32450.0,6562.036669969559
32500.0,650.0,100.0,13.0,10.907609336892206,65000,32500.0,6571.204582691193
32550.0,651.0,100.0,15.0,11.319596268927745,65100,32550.0,6580.038821220398
32600.0,652.0,100.0,11.0,11.38126001605146,65200,32600.0,6588.825196027756
32650.0,653.0,100.0,13.0,11.144457921866538,65300,32650.0,6597.798267364502
32700.0,654.0,100.0,12.0,11.290373247921776,65400,32700.0,6606.655371427536
32750.0,655.0,100.0,16.0,11.362474007244638,65500,32750.0,6615.4562730789185
32800.0,656.0,100.0,16.0,11.500633393839355,65600,32800.0,6624.151447296143
32850.0,657.0,100.0,15.0,11.493829789869435,65700,32850.0,6632.8517689704895
32900.0,658.0,100.0,14.0,11.30343676917185,65800,32900.0,6641.698637247086
32950.0,659.0,100.0,13.0,11.494483075422295,65900,32950.0,6650.398463964462
33000.0,660.0,100.0,15.0,11.429723739020059,66000,33000.0,6659.147582769394
33050.0,661.0,100.0,13.0,2.8633180788842254,66100,33050.0,6694.072100639343
33100.0,662.0,100.0,15.0,11.709599964399143,66200,33100.0,6702.612102985382
33150.0,663.0,100.0,16.0,11.525627466398939,66300,33150.0,6711.288421154022
33200.0,664.0,100.0,12.0,11.194404420513772,66400,33200.0,6720.2214567661285
33250.0,665.0,100.0,11.0,11.05901219118945,66500,33250.0,6729.2638573646545
33300.0,666.0,100.0,12.0,11.434098716336019,66600,33300.0,6738.009628534317
33350.0,667.0,100.0,10.0,11.44277069146456,66700,33350.0,6746.748771905899
33400.0,668.0,100.0,13.0,11.32930522979711,66800,33400.0,6755.575439691544
33450.0,669.0,100.0,14.0,10.81263821753405,66900,33450.0,6764.823877811432
33500.0,670.0,100.0,14.0,10.997901477691977,67000,33500.0,6773.916522502899
33550.0,671.0,100.0,16.0,11.13782567480533,67100,33550.0,6782.894936800003
33600.0,672.0,100.0,11.0,11.143916949030505,67200,33600.0,6791.868443489075
33650.0,673.0,100.0,15.0,11.458201208640606,67300,33650.0,6800.595818042755
